ID_TMatrix_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
797,1.99,1.2,1.39,0.51,871.7,28.8,59.0,0.1,9b8417cff0ca20e1dd84bd87473c05be67ed1781,2019-07-15 18:55:49,2019-07-15 18:55:49
798,1.91,1.2,1.47,0.4,868.9,26.8,73.0,0.1,e4922ba2cfd509d9a402622e222bcc763dd0e99a,2019-07-15 18:55:49,2019-07-15 18:55:49
799,2.04,1.2,1.46,0.39,869.5,27.9,63.0,0.1,67e418e4237d0021e91a7a8aaf3aa563115d6a65,2019-07-15 18:55:49,2019-07-15 18:55:49
800,2.01,1.2,1.62,0.37,874.2,37.7,67.0,0.1,5b99841173d34f876af4c358803cad58f426ddc5,2019-07-15 18:55:49,2019-07-15 18:55:49
801,2.15,1.2,1.72,0.27,868.2,33.6,67.0,0.1,00e07a27e7004de38744542f5bde8cee99e54fc0,2019-07-15 18:55:49,2019-07-15 18:55:49
802,1.93,1.2,1.41,0.24,872.7,35.1,57.0,0.1,a55a9407de038151e0152719533be95db4ad5e22,2019-07-15 18:55:49,2019-07-15 18:55:49
803,2.07,1.2,1.56,0.46,869.9,25.6,67.0,0.1,c5ba2d122da93bfb6c639458edf440b8fffeb6f9,2019-07-15 18:55:49,2019-07-15 18:55:49
804,2.03,1.2,1.59,0.19,870.3,30.1,61.0,0.1,eb2b308a45689be9b4d0712d5639cbb3fe31e9d9,2019-07-15 18:55:49,2019-07-15 18:55:49
805,1.85,1.2,1.51,0.33,870.4,43.2,63.0,0.1,706c31a83e3b8c837c2ebf6d065fed934e9b24ab,2019-07-15 18:55:49,2019-07-15 18:55:49
806,1.91,1.2,1.43,0.45,869.3,31.5,55.0,0.1,f1a45b7ddca75d37cd6d45539bf2dbef7252ba8d,2019-07-15 18:55:49,2019-07-15 18:55:49
807,1.9,1.2,1.58,0.39,869.1,22.5,69.0,0.1,724967c4eb3be3be53692302e115376b74d8e956,2019-07-15 18:55:49,2019-07-15 18:55:49
808,1.93,1.2,1.49,0.39,870.0,34.5,67.0,0.1,59f87dbb732ca19a27dc69b03b6d3069ae772fb2,2019-07-15 18:55:49,2019-07-15 18:55:49
809,1.86,1.2,1.47,0.46,871.5,19.3,62.0,0.1,2edf18255f28728888a3f8abce58fbcb1cb61e38,2019-07-15 18:55:49,2019-07-15 18:55:49
810,1.83,1.2,1.41,0.18,872.5,20.8,72.0,0.1,f5b8abfc2055be7f3a9ac870b5398892f6543c31,2019-07-15 18:55:49,2019-07-15 18:55:49
811,2.05,1.2,1.36,0.36,870.3,32.2,61.0,0.1,506599904319f6600a2d572bfcc000f101197e4c,2019-07-15 18:55:49,2019-07-15 18:55:49
812,1.87,1.2,1.56,0.38,872.7,36.9,61.0,0.1,cf567136280059974996fec5e8c30c1715350b54,2019-07-15 18:55:49,2019-07-15 18:55:49
813,1.84,1.2,1.46,0.48,867.7,26.1,71.0,0.1,4ea00808138bdfffc8334e54f314836bc95cb52d,2019-07-15 18:55:49,2019-07-15 18:55:49
814,1.85,1.2,1.53,0.46,869.1,28.6,75.0,0.1,fa7e47ab305a327f54fad2d28477d8481db31d03,2019-07-15 18:55:49,2019-07-15 18:55:49
815,1.92,1.2,1.57,0.32,869.4,24.4,64.0,0.1,9d53489fe5f2615734e15e91184d5ef4e49d1ca5,2019-07-15 18:55:49,2019-07-15 18:55:49
816,2.26,1.2,1.29,0.36,873.5,26.6,66.0,0.1,67ccae6d3e063df6f912446f8db8cba8440aaf7e,2019-07-15 18:55:49,2019-07-15 18:55:49
817,1.87,1.2,1.43,0.32,869.6,23.6,69.0,0.1,c372cd0559af0f1746a6d9969da54cd08672863a,2019-07-15 18:55:49,2019-07-15 18:55:49
818,1.94,1.2,1.35,0.4,872.3,33.7,67.0,0.1,c66c7a0b92aaddb62df7526f761eac4a6e6084b4,2019-07-15 18:55:49,2019-07-15 18:55:49
819,2.06,1.2,1.6,0.56,868.3,30.3,74.0,0.1,cc3a86ff7b33a880eaf55fe13c0380b554223307,2019-07-15 18:55:49,2019-07-15 18:55:49
820,1.95,1.2,1.57,0.36,872.1,21.7,65.0,0.1,3df3776f9213a6dfb5660f289dcaf3f1e8bba052,2019-07-15 18:55:49,2019-07-15 18:55:49
821,1.88,1.2,1.41,0.29,868.4,30.1,60.0,0.1,bc191787bf83a9e85ca0f1e17221f2f2f1d208b2,2019-07-15 18:55:49,2019-07-15 18:55:49
822,2.1,1.2,1.61,0.16,870.2,26.0,68.0,0.1,5582f797620b815315e90d4de870d540e975e8d0,2019-07-15 18:55:49,2019-07-15 18:55:49
823,1.84,1.2,1.66,0.53,873.4,33.8,70.0,0.1,2627acc57456bac7b828c947ef72dd2b25d198f0,2019-07-15 18:55:49,2019-07-15 18:55:49
824,1.96,1.2,1.45,0.37,870.6,25.2,72.0,0.1,6ed636428d18b52781ac320bcb7f9e9904297f00,2019-07-15 18:55:49,2019-07-15 18:55:49
825,1.89,1.2,1.54,0.46,870.5,24.8,64.0,0.1,e9a1e2e488cf2031953cf22f764faef54a86fecd,2019-07-15 18:55:49,2019-07-15 18:55:49
826,2.04,1.2,1.37,0.33,865.6,35.4,54.0,0.1,60cc3d55c0d235c3b2c83790c1751bc7ba09872d,2019-07-15 18:55:49,2019-07-15 18:55:49
827,2.05,1.2,1.6,0.4,868.0,38.1,56.0,0.1,14e9ef943b65c65eb0a9f665ad0a2458819d874a,2019-07-15 18:55:49,2019-07-15 18:55:49
828,1.91,1.2,1.41,0.26,870.6,27.7,65.0,0.1,6f50118efd2b62b911edae1969a06d9adb9cbed6,2019-07-15 18:55:49,2019-07-15 18:55:49
829,1.94,1.2,1.38,0.49,866.8,45.9,65.0,0.1,19b8c95aa544c0a6baa81132181e82ed3286fee1,2019-07-15 18:55:49,2019-07-15 18:55:49
830,1.92,1.2,1.5,0.36,869.7,35.3,68.0,0.1,5eefde1a7d01446bd191368f70cee691792b92d9,2019-07-15 18:55:49,2019-07-15 18:55:49
831,2.15,1.2,1.59,0.35,867.6,23.3,70.0,0.1,e878b15fdffe9f162c4029636a67a66941f03800,2019-07-15 18:55:49,2019-07-15 18:55:49
832,1.89,1.2,1.63,0.44,870.8,34.3,68.0,0.1,0a02f42874ec6982d705fa43c1da1c6d4d5d924e,2019-07-15 18:55:49,2019-07-15 18:55:49
833,2.07,1.2,1.53,0.45,871.2,26.9,65.0,0.1,006ec28e26a9e86786d427ec645a20e1ac4cc02f,2019-07-15 18:55:49,2019-07-15 18:55:49
834,1.87,1.2,1.49,0.55,870.9,30.8,67.0,0.1,af6a753a57f3ac691f0510f90907a01b8e07a14e,2019-07-15 18:55:49,2019-07-15 18:55:49
835,2.0,1.2,1.38,0.43,870.3,36.2,58.0,0.1,c229d008f87e6f4768788c7f3089b0ebe96978ef,2019-07-15 18:55:49,2019-07-15 18:55:49
836,1.97,1.2,1.56,0.34,870.4,41.0,63.0,0.1,0c0429fa6738edf9dd9f4f41567b334d9ea2dbcf,2019-07-15 18:55:49,2019-07-15 18:55:49
837,1.83,1.2,1.41,0.42,870.5,33.8,73.0,0.1,dcf55723de5a75eed1b95a07b9993761da8401a2,2019-07-15 18:55:49,2019-07-15 18:55:49
838,1.92,1.2,1.47,0.41,871.8,35.6,51.0,0.1,0903e6620e044fd5a748bd1407daea6eee39c181,2019-07-15 18:55:49,2019-07-15 18:55:49
839,2.18,1.2,1.5,0.28,871.2,29.9,68.0,0.1,ad7589d1fc97aad61ae9425941db5b63c43ab2b8,2019-07-15 18:55:49,2019-07-15 18:55:49
840,1.99,1.2,1.56,0.23,871.4,22.8,78.0,0.1,8f578784be997a57a73d4e42f5db54dbc5575c5b,2019-07-15 18:55:49,2019-07-15 18:55:49
841,2.02,1.2,1.45,0.52,867.9,40.1,66.0,0.1,72854003573b26f5327753a03469bf02207bcad7,2019-07-15 18:55:49,2019-07-15 18:55:49
842,1.85,1.2,1.69,0.14,870.2,22.1,74.0,0.1,7d337d04dee59e93072ac64fb9d3be920a342b7d,2019-07-15 18:55:49,2019-07-15 18:55:49
843,2.16,1.2,1.35,0.48,866.8,32.2,64.0,0.1,e6d7b048d45b73adc03e7a0ff876e1b3b17515ab,2019-07-15 18:55:49,2019-07-15 18:55:49
844,1.91,1.2,1.49,0.41,870.6,28.2,61.0,0.1,01424b633b2435b6ed96af4f01c4184b2dbbc132,2019-07-15 18:55:49,2019-07-15 18:55:49
845,1.9,1.2,1.64,0.33,869.0,19.0,62.0,0.1,c57df51e046a24fc9ce969ae2570a0e459186b03,2019-07-15 18:55:49,2019-07-15 18:55:49
846,1.92,1.2,1.68,0.49,869.7,29.2,65.0,0.1,e8d2e6ba6f977e9ab122342bb9ef6d8c172d418e,2019-07-15 18:55:49,2019-07-15 18:55:49
847,2.03,1.2,1.58,0.38,869.4,25.1,69.0,0.1,e9da2289afe8f822d84b3859503b0119e968d8d3,2019-07-15 18:55:49,2019-07-15 18:55:49
848,1.9,1.2,1.6,0.45,869.9,24.8,60.0,0.1,22efc5a7693e01f6b5e097db2f2acb5caba5863e,2019-07-15 18:55:49,2019-07-15 18:55:49
849,1.96,1.2,1.53,0.42,868.4,25.0,62.0,0.1,b9e73dec3e0414d23d3b0ffd42c4013b5be82c4e,2019-07-15 18:55:49,2019-07-15 18:55:49
850,1.86,1.2,1.45,0.42,864.5,30.3,68.0,0.1,07e622b2189f4ba98aa83fcbba9b619465339059,2019-07-15 18:55:49,2019-07-15 18:55:49
851,2.09,1.2,1.55,0.37,866.8,31.6,75.0,0.1,bdac097665ea76e795336387d63f6c7119d4565f,2019-07-15 18:55:49,2019-07-15 18:55:49
852,2.0,1.2,1.36,0.64,871.9,35.0,65.0,0.1,2d85f0b6952bcd2efe4a8d99f9a0629b238ba2db,2019-07-15 18:55:49,2019-07-15 18:55:49
853,1.93,1.2,1.55,0.41,870.4,39.3,60.0,0.1,045c8953b8035bb3649281954e3a081ffdd06ae9,2019-07-15 18:55:49,2019-07-15 18:55:49
854,2.05,1.2,1.5,0.3,868.8,25.5,71.0,0.1,4c10bff1217e8db713a79ac90749bce60ad7406d,2019-07-15 18:55:49,2019-07-15 18:55:49
855,2.07,1.2,1.47,0.35,868.5,34.6,66.0,0.1,c80b3027f1b768d76dff9cb4633b00f4e7275693,2019-07-15 18:55:49,2019-07-15 18:55:49
856,2.04,1.2,1.5,0.47,867.0,33.8,66.0,0.1,cf54903cf3573a86a829c416607b365f48c7bc9e,2019-07-15 18:55:49,2019-07-15 18:55:49
857,1.86,1.2,1.5,0.49,871.1,27.3,68.0,0.1,7053a082ee178be7ec166fee6c49fa338f724826,2019-07-15 18:55:49,2019-07-15 18:55:49
858,1.96,1.2,1.54,0.33,872.7,26.6,59.0,0.1,296376a3e3e96754fa4c71189f16d2b19eeeb0a1,2019-07-15 18:55:49,2019-07-15 18:55:49
859,1.91,1.2,1.41,0.28,870.1,38.5,64.0,0.1,6aceec8c457d92a3739c420e83bf2ccc876607ce,2019-07-15 18:55:49,2019-07-15 18:55:49
860,1.97,1.2,1.33,0.46,868.2,38.5,64.0,0.1,ae6a7d87af8ab9e9f22224b7d2535ccdb316df08,2019-07-15 18:55:49,2019-07-15 18:55:49
861,1.92,1.2,1.56,0.53,870.0,26.2,66.0,0.1,dc50aedf837340be780c9821650cdc796c4eeb23,2019-07-15 18:55:49,2019-07-15 18:55:49
862,1.86,1.2,1.43,0.35,867.7,32.1,67.0,0.1,d30ba003377b73fbedd6b09c1da1e18fee371d01,2019-07-15 18:55:49,2019-07-15 18:55:49
863,1.9,1.2,1.39,0.39,870.2,20.9,64.0,0.1,c7544effa6e2e429e62a337aebc68d96e81186f7,2019-07-15 18:55:49,2019-07-15 18:55:49
864,1.9,1.2,1.55,0.41,873.2,29.8,74.0,0.1,2cdbc1f9b0da40ebfe620a39334e015e5ad0177a,2019-07-15 18:55:49,2019-07-15 18:55:49
865,1.95,1.2,1.33,0.35,869.3,27.3,62.0,0.1,e6b6ef5bd00d469897ab5c70630cfb2f0f746cec,2019-07-15 18:55:49,2019-07-15 18:55:49
866,2.01,1.2,1.45,0.35,871.9,25.2,66.0,0.1,29250f0ad9651dfbdae3888245c0185ab4f4a44a,2019-07-15 18:55:49,2019-07-15 18:55:49
867,2.01,1.2,1.36,0.16,868.3,25.3,70.0,0.1,1aecb741a06cb85b52401a18f1d7d41dedf9e3ef,2019-07-15 18:55:49,2019-07-15 18:55:49
868,1.92,1.2,1.49,0.4,871.0,30.7,68.0,0.1,e69848ef92dc64f067bf31b397c84fa713867f53,2019-07-15 18:55:49,2019-07-15 18:55:49
869,2.0,1.2,1.65,0.39,871.4,24.7,67.0,0.1,d51eccdd1e079066fa68c369101e7ef736c1cfc5,2019-07-15 18:55:49,2019-07-15 18:55:49
870,1.89,1.2,1.4,0.21,867.6,17.5,75.0,0.1,78b9d4a1120a48b9f0a336dd4f11deb35cce3d08,2019-07-15 18:55:49,2019-07-15 18:55:49
871,1.81,1.2,1.52,0.41,869.2,32.3,55.0,0.1,e4511d105880d7ec2a35528bc3a27eaf56166539,2019-07-15 18:55:49,2019-07-15 18:55:49
872,1.95,1.2,1.39,0.45,867.5,39.7,65.0,0.1,60e9cf5602d7ec2f64fed7ea42b3e9b1f3e7d31a,2019-07-15 18:55:49,2019-07-15 18:55:49
873,1.96,1.2,1.49,0.32,869.0,24.9,63.0,0.1,014f87d029e9e379fd0280dda23f5442b0930f36,2019-07-15 18:55:49,2019-07-15 18:55:49
874,2.01,1.2,1.4,0.58,872.9,29.9,67.0,0.1,45d3afd847d9b3e63ce3810e640d102b67ad9cd6,2019-07-15 18:55:49,2019-07-15 18:55:49
875,1.82,1.2,1.49,0.32,870.7,26.3,63.0,0.1,88c2bd512958cd64724971497fd48b2b33bee8c4,2019-07-15 18:55:49,2019-07-15 18:55:49
876,1.98,1.2,1.57,0.36,870.2,44.5,73.0,0.1,62499d7548e502286c8027b231ffffff45d074ab,2019-07-15 18:55:49,2019-07-15 18:55:49
877,2.01,1.2,1.54,0.36,873.3,28.6,63.0,0.1,2d25ae36e1bc191deb2e6d3c0eb80e6654dc3762,2019-07-15 18:55:49,2019-07-15 18:55:49
878,1.96,1.2,1.71,0.45,868.9,27.0,62.0,0.1,b1a5682bf4baab31c9ac37c528e679d97abddf74,2019-07-15 18:55:49,2019-07-15 18:55:49
879,1.83,1.2,1.52,0.43,868.1,28.1,64.0,0.1,cc0bd22a05ea5174812bbf1f2ac61cd05dbde7d5,2019-07-15 18:55:49,2019-07-15 18:55:49
880,2.0,1.2,1.46,0.45,869.0,26.0,68.0,0.1,d1fa7eafe38047661c6f6328962c0a152d5fea6c,2019-07-15 18:55:49,2019-07-15 18:55:49
881,2.06,1.2,1.38,0.38,875.0,33.5,59.0,0.1,7aca819b5b0082e820fd5ffd9c48f3c7d2095b35,2019-07-15 18:55:49,2019-07-15 18:55:49
882,1.91,1.2,1.55,0.49,870.5,26.4,71.0,0.1,b462bce0d9fc839d83174cf9c9d0592f382aee51,2019-07-15 18:55:49,2019-07-15 18:55:49
883,2.04,1.2,1.44,0.43,870.4,36.5,67.0,0.1,49e20fe3df40cb4239df7fb68de609eb4804e889,2019-07-15 18:55:49,2019-07-15 18:55:49
884,2.07,1.2,1.58,0.42,866.7,35.7,73.0,0.1,05959a71fbe0b0b1c58534284c01d970e9494dff,2019-07-15 18:55:49,2019-07-15 18:55:49
885,1.88,1.2,1.5,0.37,869.5,30.0,73.0,0.1,55752a0fec52c915db149006ef4e377a9d466cc4,2019-07-15 18:55:49,2019-07-15 18:55:49
886,2.07,1.2,1.58,0.48,868.8,32.8,66.0,0.1,2804e90d7d74d99660ef9f4a424ac4426b4cf8fc,2019-07-15 18:55:49,2019-07-15 18:55:49
887,2.0,1.2,1.54,0.35,869.7,34.0,70.0,0.1,cc7830434cb92ce51358ef3a7b89f430a2c9f0ad,2019-07-15 18:55:49,2019-07-15 18:55:49
888,2.01,1.2,1.44,0.48,869.2,37.1,73.0,0.1,ce03a0bc1eb51d2207b65409545a5ed82dba972b,2019-07-15 18:55:49,2019-07-15 18:55:49
889,1.84,1.2,1.47,0.29,872.0,39.3,67.0,0.1,a3115b860d28a45a90c517a897c1966984b69457,2019-07-15 18:55:49,2019-07-15 18:55:49
890,1.97,1.2,1.39,0.45,869.7,32.0,65.0,0.1,b5072f2858e618234518772796973224cbd5ab28,2019-07-15 18:55:49,2019-07-15 18:55:49
891,1.91,1.2,1.52,0.41,871.2,22.5,70.0,0.1,a8e21b291ceb64131591a2b8289b91c26da63f2a,2019-07-15 18:55:49,2019-07-15 18:55:49
892,2.01,1.2,1.53,0.38,874.3,29.2,61.0,0.1,3270ee0f32690c7c49dd183e72348f75d38ed9f1,2019-07-15 18:55:49,2019-07-15 18:55:49
893,1.81,1.2,1.65,0.5,868.7,24.2,69.0,0.1,e6122d3e82a536b1aa23f456465177e7be3485d7,2019-07-15 18:55:49,2019-07-15 18:55:49
894,1.85,1.2,1.46,0.38,870.1,33.6,71.0,0.1,26e05223311cd297df95613c6448c9dcae6dbd9d,2019-07-15 18:55:49,2019-07-15 18:55:49
895,2.06,1.2,1.52,0.41,868.4,26.1,61.0,0.1,c58f3f1bc9b6a035a09d8299f22fc9c0f2908081,2019-07-15 18:55:49,2019-07-15 18:55:49
896,2.11,1.2,1.48,0.5,866.4,18.7,73.0,0.1,e2e02d787a6ff65e698aedc87640f5e4628a15df,2019-07-15 18:55:49,2019-07-15 18:55:49
897,2.04,1.2,1.45,0.49,869.1,30.2,62.0,0.1,e1cedb7fd3ff2ce04df51d7f5e85cbcf1c0caa1b,2019-07-15 18:55:49,2019-07-15 18:55:49
898,2.05,1.2,1.51,0.32,871.6,26.1,64.0,0.1,56107a73a5c01742c6e47f860f16cdd873c14693,2019-07-15 18:55:49,2019-07-15 18:55:49
899,2.07,1.2,1.5,0.41,867.4,29.6,69.0,0.1,c276ba4ea44dfe78907bbd373e9f48f782cb9170,2019-07-15 18:55:49,2019-07-15 18:55:49
900,2.0,1.2,1.46,0.49,867.5,27.7,62.0,0.1,f75be14f45b5f738e7f2e136d7c0a36fe92290c5,2019-07-15 18:55:49,2019-07-15 18:55:49
901,1.86,1.2,1.56,0.49,867.3,36.1,63.0,0.1,e87d4b73196ad25dbf4794b6a9eb90f011948487,2019-07-15 18:55:49,2019-07-15 18:55:49
902,1.82,1.2,1.52,0.45,871.1,29.5,62.0,0.1,77343a66412106635f83806060a8e2960d9b1203,2019-07-15 18:55:49,2019-07-15 18:55:49
903,1.98,1.2,1.32,0.4,874.7,32.0,64.0,0.1,6504317c06e0dc481512210192bc138f054cb1a3,2019-07-15 18:55:49,2019-07-15 18:55:49
904,1.94,1.2,1.49,0.13,870.2,34.4,66.0,0.1,2c57094847e0344fad8ee0dfb88a1baf03c105f6,2019-07-15 18:55:49,2019-07-15 18:55:49
905,1.91,1.2,1.49,0.33,867.8,39.8,58.0,0.1,b1579345f58edfb01ebcef19d8f3192dc1d0f9eb,2019-07-15 18:55:49,2019-07-15 18:55:49
906,1.94,1.2,1.62,0.46,867.6,30.5,62.0,0.1,ed099988e337c18b4e7aa620af338537ace7a193,2019-07-15 18:55:49,2019-07-15 18:55:49
907,1.92,1.2,1.37,0.43,868.9,23.8,67.0,0.1,f12914af75c1c4299b2a5e4bf884d30c0c43126b,2019-07-15 18:55:49,2019-07-15 18:55:49
908,1.93,1.2,1.52,0.35,870.8,32.7,67.0,0.1,18a2d0fef40d3bceb8984a76fdaa009e4fd01d88,2019-07-15 18:55:49,2019-07-15 18:55:49
909,1.9,1.2,1.41,0.25,873.4,21.5,69.0,0.1,beeeeeae5871becac3611f276ee9d50b6d344f4d,2019-07-15 18:55:49,2019-07-15 18:55:49
910,2.08,1.2,1.49,0.38,870.2,28.3,73.0,0.1,6954c469ecb7686c6ab36e6de06bd131aa912aec,2019-07-15 18:55:49,2019-07-15 18:55:49
911,2.06,1.2,1.56,0.46,869.5,27.7,62.0,0.1,c80fcbcf41cd2b24a7067b2b021bfd53a1eb952e,2019-07-15 18:55:49,2019-07-15 18:55:49
912,1.94,1.2,1.53,0.53,870.2,33.4,78.0,0.1,2dc04ae0bb6b42a5dfcc66c73334653fa66365e9,2019-07-15 18:55:49,2019-07-15 18:55:49
913,1.99,1.2,1.52,0.32,868.2,27.8,65.0,0.1,fe03956aa2339001f01a2b6ed4da8ecbf7daf3bc,2019-07-15 18:55:49,2019-07-15 18:55:49
914,2.09,1.2,1.34,0.33,872.5,24.7,62.0,0.1,20c2c24f357287fc8a90cf1bed00795bc6d4deca,2019-07-15 18:55:49,2019-07-15 18:55:49
915,1.89,1.2,1.45,0.52,873.3,23.5,69.0,0.1,7dc3e102a1cff840766c38da1069b07b21174756,2019-07-15 18:55:49,2019-07-15 18:55:49
916,2.12,1.2,1.49,0.32,869.1,37.4,66.0,0.1,508081b7ba6989e24a28988b23842d0abc64e0c4,2019-07-15 18:55:49,2019-07-15 18:55:49
917,1.82,1.2,1.43,0.52,869.1,28.6,64.0,0.1,a196d51cec82a42d64aae6a519cfcf130a358092,2019-07-15 18:55:49,2019-07-15 18:55:49
918,1.86,1.2,1.27,0.3,869.9,30.4,77.0,0.1,9a91fa3298caf8847ae479eb4d4661ae65c9a581,2019-07-15 18:55:49,2019-07-15 18:55:49
919,1.99,1.2,1.52,0.47,869.0,39.1,66.0,0.1,f297bc7377bbe59f5ccc866d2574593a9c1b0671,2019-07-15 18:55:49,2019-07-15 18:55:49
920,1.95,1.2,1.33,0.27,870.2,27.9,69.0,0.1,8ae6413ec7ec83b70e9a572433df17fcba62cd89,2019-07-15 18:55:49,2019-07-15 18:55:49
921,1.92,1.2,1.62,0.22,869.2,26.9,75.0,0.1,7553f2cc451fe731ea56b4b52d57ef8c013629e1,2019-07-15 18:55:49,2019-07-15 18:55:49
922,1.95,1.2,1.43,0.5,870.3,26.6,67.0,0.1,414889b4fbb7beeb7a011dfce627e4a37a9ae78e,2019-07-15 18:55:49,2019-07-15 18:55:49
923,2.09,1.2,1.45,0.37,870.5,31.4,70.0,0.1,2a2147770bcabe2a4ad2865a56e42da782c998a4,2019-07-15 18:55:49,2019-07-15 18:55:49
924,1.94,1.2,1.29,0.46,871.8,37.2,69.0,0.1,2cd2a4d267a4ec4a2d174d6ac25ac6d7f9e7723a,2019-07-15 18:55:49,2019-07-15 18:55:49
925,1.92,1.2,1.6,0.45,867.1,24.7,75.0,0.1,0d10b6c6edcf81fc5fd149f23a6007834d0940eb,2019-07-15 18:55:49,2019-07-15 18:55:49
926,2.06,1.2,1.54,0.38,870.2,42.2,59.0,0.1,e9d3207a48e6d9cbfbec5bb298fce2168a558320,2019-07-15 18:55:49,2019-07-15 18:55:49
927,2.03,1.2,1.52,0.36,872.8,24.1,64.0,0.1,6ef6c9c58ffa11e436bee4864b3d7b00581f1367,2019-07-15 18:55:49,2019-07-15 18:55:49
928,2.02,1.2,1.47,0.33,874.2,25.5,65.0,0.1,5edd525a31c7929439184da2e74ff6566d0a2085,2019-07-15 18:55:49,2019-07-15 18:55:49
929,2.05,1.2,1.5,0.57,868.3,30.1,59.0,0.1,5a472f917537b208b4b385cde6f055e8f48063c5,2019-07-15 18:55:49,2019-07-15 18:55:49
930,1.83,1.2,1.61,0.54,870.0,28.3,66.0,0.1,69747e259d61cb080f8a31e5409cbd44c760233e,2019-07-15 18:55:49,2019-07-15 18:55:49
931,2.0,1.2,1.51,0.42,873.9,26.7,60.0,0.1,f8beb6c4a71e789dc0749f5fca56450ee1a0b746,2019-07-15 18:55:49,2019-07-15 18:55:49
932,2.06,1.2,1.5,0.51,868.7,27.5,64.0,0.1,3ad0545356418d27b24948ececf37ac46ee5af17,2019-07-15 18:55:49,2019-07-15 18:55:49
933,2.11,1.2,1.55,0.37,866.6,32.0,65.0,0.1,f61419ad4f5734fe7f4a4c8cc886b31c4fee98a4,2019-07-15 18:55:49,2019-07-15 18:55:49
934,2.03,1.2,1.63,0.44,870.6,19.5,61.0,0.1,eae4fce8e29fd49adfd3af8175fb9a5d404427d6,2019-07-15 18:55:49,2019-07-15 18:55:49
935,2.05,1.2,1.3,0.33,869.6,34.8,68.0,0.1,2e03cf65232520b35405138fa8d9fcbb4486c493,2019-07-15 18:55:49,2019-07-15 18:55:49
936,1.92,1.2,1.67,0.31,869.8,26.8,68.0,0.1,0fb5ae2708e8df8d667efef88a645de0d074e038,2019-07-15 18:55:49,2019-07-15 18:55:49
937,1.89,1.2,1.68,0.34,874.0,32.5,65.0,0.1,6ea84c23a37fac3207b90beb02f7cfc8c79a8db8,2019-07-15 18:55:49,2019-07-15 18:55:49
938,1.93,1.2,1.41,0.36,871.2,33.0,61.0,0.1,6f4f88ab58616944d1d13b134504fd04cb4a7e51,2019-07-15 18:55:49,2019-07-15 18:55:49
939,1.84,1.2,1.54,0.22,868.3,30.4,62.0,0.1,76e8ad181e547f88b17b2bf1177111e3078a18e7,2019-07-15 18:55:49,2019-07-15 18:55:49
940,2.01,1.2,1.45,0.49,869.1,28.2,64.0,0.1,a79cbb106047879a836a40b12a993172d4899d26,2019-07-15 18:55:49,2019-07-15 18:55:49
941,1.93,1.2,1.38,0.43,872.0,33.2,67.0,0.1,3466816434e6cef6410be12d5d77158c6822155f,2019-07-15 18:55:49,2019-07-15 18:55:49
942,1.95,1.2,1.33,0.46,872.4,32.8,67.0,0.1,fd065a723be6b6aa70935ac71d2a06cc6638aaa4,2019-07-15 18:55:49,2019-07-15 18:55:49
943,2.04,1.2,1.46,0.51,866.7,35.6,69.0,0.1,134a2e800744c53f1703d7aa5f796d407afe06b2,2019-07-15 18:55:49,2019-07-15 18:55:49
944,2.05,1.2,1.64,0.28,868.9,35.6,60.0,0.1,30d029f16b8293c0d4e6c63f0cf12bb6bc8e68bf,2019-07-15 18:55:49,2019-07-15 18:55:49
945,2.05,1.2,1.47,0.4,871.0,28.8,68.0,0.1,943ea5de032c5859625ab1cdd2b70cb6c46ae16b,2019-07-15 18:55:49,2019-07-15 18:55:49
946,1.85,1.2,1.63,0.46,870.1,31.6,54.0,0.1,6ed773326c74d2a9eae9941ecef7d55729bf937d,2019-07-15 18:55:49,2019-07-15 18:55:49
947,1.98,1.2,1.43,0.25,868.1,31.1,59.0,0.1,98acfad3be3a1cb81b589eccbbe3c7c92a3e9f3f,2019-07-15 18:55:49,2019-07-15 18:55:49
948,1.91,1.2,1.55,0.49,871.5,40.5,63.0,0.1,e5233ce833f00ca6e16f580935c3e9f08156a644,2019-07-15 18:55:49,2019-07-15 18:55:49
949,1.9,1.2,1.41,0.49,874.6,34.4,68.0,0.1,942cb374cb3db4f839b1de530fcc40b10eff498e,2019-07-15 18:55:49,2019-07-15 18:55:49
950,1.97,1.2,1.64,0.24,870.3,31.4,62.0,0.1,3bbec350b96aed31d4f0e6d4311ae2e0006f22ba,2019-07-15 18:55:49,2019-07-15 18:55:49
951,1.88,1.2,1.48,0.28,869.1,29.7,55.0,0.1,a26f919a801967502e27b9647a9573d7bbe9285d,2019-07-15 18:55:49,2019-07-15 18:55:49
952,1.85,1.2,1.51,0.41,866.9,34.8,68.0,0.1,99b843c495a5bf8de7947136a4f6eb80ae25576d,2019-07-15 18:55:49,2019-07-15 18:55:49
953,1.96,1.2,1.56,0.25,870.5,36.3,60.0,0.1,59cac5a2d592db6c6adcd26993d71d44bfddb31e,2019-07-15 18:55:49,2019-07-15 18:55:49
954,1.89,1.2,1.52,0.36,869.1,32.4,66.0,0.1,771fba8b9f50b71b2c7fac3130ebc80065a90b20,2019-07-15 18:55:49,2019-07-15 18:55:49
955,1.93,1.2,1.61,0.42,873.2,36.1,71.0,0.1,ccd7f10d384d7dcb0461c1909ae8de87f5c927b2,2019-07-15 18:55:49,2019-07-15 18:55:49
