ID_Error_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
8405,2.11,1.2,1.31,0.37,868.6,29.0,56.0,0.1,eecb4bea175e6e09a5290d00f32aec27cc843d5c,2019-07-16 16:15:08,2019-07-16 16:15:08
8406,2.36,1.2,1.12,0.44,874.2,37.7,82.0,0.1,9517e76a0e9eee34261bae74efe87d4bc4507570,2019-07-16 16:15:08,2019-07-16 16:15:08
8407,2.27,1.2,1.36,0.67,870.6,33.8,60.0,0.1,99d1917bd6780e774026d279ed351389e5c0981a,2019-07-16 16:15:08,2019-07-16 16:15:08
8408,2.11,1.2,1.65,0.28,861.0,38.3,21.0,0.1,29d315b53ea38ed7fd87b67da87e97dfe2990cbb,2019-07-16 16:15:08,2019-07-16 16:15:08
8409,2.59,1.2,1.6,0.76,879.9,43.1,48.0,0.1,fa74ba99b7d07434ffbe3162eb416dd2b7320c04,2019-07-16 16:15:08,2019-07-16 16:15:08
8410,2.06,1.2,1.68,0.09,860.8,31.7,90.0,0.1,c2bc7d035c5efa0fb7da3d4947868a08705788cb,2019-07-16 16:15:08,2019-07-16 16:15:08
8411,1.96,1.2,1.52,0.72,872.7,39.4,71.0,0.1,138b783991dbeb3b78c1f0eb22f3a1781cff86eb,2019-07-16 16:15:08,2019-07-16 16:15:08
8412,1.83,1.2,1.07,0.52,873.9,38.3,43.0,0.1,07071e67c2d5aea3228a0bfe2ce58186c3e6e0c9,2019-07-16 16:15:08,2019-07-16 16:15:08
8413,1.88,1.2,1.4,0.57,869.6,33.4,61.0,0.1,3687f857a4a33dbe1e721320246623359be30460,2019-07-16 16:15:08,2019-07-16 16:15:08
8414,2.0,1.2,1.64,0.56,867.9,37.1,41.0,0.1,c115c8886866af082d75e2999a143098d510960e,2019-07-16 16:15:08,2019-07-16 16:15:08
8415,2.22,1.2,1.53,0.39,870.4,34.5,53.0,0.1,7be33791ecc5d0bbb7b9d3f2b0446286039455e3,2019-07-16 16:15:08,2019-07-16 16:15:08
8416,2.12,1.2,1.6,0.39,874.7,37.8,64.0,0.1,c683512214342ba09bf9875e6b18bc9293cb01bf,2019-07-16 16:15:08,2019-07-16 16:15:08
8417,2.06,1.2,1.38,0.49,873.1,27.4,100.0,0.1,8f0e5c867013d30508e1c2c7561570f6607f2edb,2019-07-16 16:15:08,2019-07-16 16:15:08
8418,2.06,1.2,1.86,0.72,867.8,35.7,57.0,0.1,08a2eae1e8a6639db7c64b0b628559136224df0b,2019-07-16 16:15:08,2019-07-16 16:15:08
8419,2.02,1.2,1.15,0.75,866.7,39.1,103.0,0.1,e315782c5b45bdf615de62a3f03a6a2c7ced07cb,2019-07-16 16:15:08,2019-07-16 16:15:08
8420,1.96,1.2,1.51,0.29,864.9,21.0,47.0,0.1,79558580d33ef677fb28cb8015bc99c6a4598f3f,2019-07-16 16:15:08,2019-07-16 16:15:08
8421,2.3,1.2,1.49,0.74,866.4,37.0,22.0,0.1,6b37836f0103fa9b8f8fafd4b6c37f3ba3ec1708,2019-07-16 16:15:08,2019-07-16 16:15:08
8422,2.0,1.2,1.65,0.07,870.6,38.0,78.0,0.1,81cf64b09a94b458dabebeafecaf5bf648cd37c2,2019-07-16 16:15:08,2019-07-16 16:15:08
8423,2.09,1.2,1.09,0.62,865.3,34.9,82.0,0.1,72526b2e10358bbea2da762a391c226db0a63501,2019-07-16 16:15:08,2019-07-16 16:15:08
8424,2.04,1.2,1.38,0.2,866.5,32.3,75.0,0.1,e051ce8201d442c6f9e818efe6472bf070efae62,2019-07-16 16:15:08,2019-07-16 16:15:08
8425,1.87,1.2,1.68,0.45,871.2,38.2,57.0,0.1,be37162f29e675e18852ec9e057232671e53aa7e,2019-07-16 16:15:08,2019-07-16 16:15:08
8426,2.12,1.2,1.49,0.32,867.0,38.0,74.0,0.1,03e62c6b0a7675cc36fe47a3628c763709f42ee0,2019-07-16 16:15:08,2019-07-16 16:15:08
8427,2.01,1.2,1.17,0.26,865.9,35.8,60.0,0.1,e9c23b889dab447c4922fe62d23570f74076ed99,2019-07-16 16:15:08,2019-07-16 16:15:08
8428,2.03,1.2,1.72,0.1,863.2,30.2,95.0,0.1,049fda0cf3b9485b0f303dedc23e16a9e60b89ed,2019-07-16 16:15:08,2019-07-16 16:15:08
8429,2.15,1.2,1.3,0.32,866.4,39.8,106.0,0.1,acde6d7b8a7c71a4799ba6cfc1960a6f5812656f,2019-07-16 16:15:08,2019-07-16 16:15:08
8430,1.91,1.2,1.16,0.8,864.4,27.1,61.0,0.1,fa205cc8e213d9c840ed535c8d22c49623efade6,2019-07-16 16:15:08,2019-07-16 16:15:08
8431,2.53,1.2,1.19,0.5,868.9,37.7,75.0,0.1,865cf070ebc3b0f7c892a5df2a75ffb3c0405169,2019-07-16 16:15:08,2019-07-16 16:15:08
8432,1.85,1.2,1.31,0.34,867.0,31.5,100.0,0.1,91a2cb5e0a1665b0f9ec17c59f4d3e36a5f74f2c,2019-07-16 16:15:08,2019-07-16 16:15:08
8433,2.11,1.2,1.44,0.25,862.3,37.6,70.0,0.1,f7205ff3770fb453aeabad4e6192ab04efc12375,2019-07-16 16:15:08,2019-07-16 16:15:08
8434,2.28,1.2,1.6,0.68,869.0,42.2,90.0,0.1,bdb32e8c9ce2c8b1f2f0f618bb43751bec8162ec,2019-07-16 16:15:08,2019-07-16 16:15:08
8435,2.15,1.2,1.86,0.52,866.1,28.5,51.0,0.1,2a6b9c11ee6a567173a6be70ecd42d5063439c2b,2019-07-16 16:15:08,2019-07-16 16:15:08
8436,1.91,1.2,1.34,0.25,871.2,37.2,40.0,0.1,394828bd8e1b9c7af04f7e1f283b4193e4079dd8,2019-07-16 16:15:08,2019-07-16 16:15:08
8437,2.39,1.2,1.5,0.62,870.7,36.1,84.0,0.1,ff9f1e2d9b5373233323fb7be543dd5e86e08139,2019-07-16 16:15:08,2019-07-16 16:15:08
8438,1.99,1.2,1.49,0.62,868.3,38.2,45.0,0.1,acd35cf4c8eea925a18eaebfaf195e65ce98c3e1,2019-07-16 16:15:08,2019-07-16 16:15:08
8439,1.98,1.2,1.61,0.21,873.1,40.3,69.0,0.1,650abde9aeaa3e4e264127ab21cbf8b7e6c2e1e0,2019-07-16 16:15:08,2019-07-16 16:15:08
8440,2.22,1.2,1.82,0.68,867.6,31.1,61.0,0.1,ae8c68c3af8b53ac5cb0dd9cb21a2132a1e480aa,2019-07-16 16:15:08,2019-07-16 16:15:08
8441,1.99,1.2,1.38,0.44,868.8,29.0,113.0,0.1,eeae14bc7be8b3459e8b5a99af2ff1aef8804ce4,2019-07-16 16:15:08,2019-07-16 16:15:08
8442,1.86,1.2,1.34,0.52,858.7,27.2,51.0,0.1,6b98e41c36057b442ba809b43f935ca193b8fbdc,2019-07-16 16:15:08,2019-07-16 16:15:08
8443,2.02,1.2,1.72,0.33,872.9,34.9,48.0,0.1,aefb9a7d034fb9c397f8170b37b6d0b16e2bb161,2019-07-16 16:15:08,2019-07-16 16:15:08
8444,1.99,1.2,1.29,0.25,870.6,34.1,46.0,0.1,e360fc2f39248745d1f72026fc1bc28780a20733,2019-07-16 16:15:08,2019-07-16 16:15:08
8445,2.02,1.2,1.51,0.33,867.7,38.7,71.0,0.1,689363516b7057373027cf22771764ad78cc3093,2019-07-16 16:15:08,2019-07-16 16:15:08
8446,2.41,1.2,1.35,0.06,879.0,34.8,64.0,0.1,4af8f51af8863041f88b87193c12d9fe0a1ac5cf,2019-07-16 16:15:08,2019-07-16 16:15:08
8447,2.07,1.2,1.37,0.13,868.6,31.4,35.0,0.1,5def7700f00967f166c239ad2c669544fe04892e,2019-07-16 16:15:08,2019-07-16 16:15:08
8448,2.12,1.2,1.95,0.47,871.4,40.0,35.0,0.1,c0728b24fed083c837e2a1c1b553f04869e626db,2019-07-16 16:15:08,2019-07-16 16:15:08
8449,2.1,1.2,1.96,0.28,869.5,25.1,41.0,0.1,a8bd1709696b14c6731182423bc9cf0ff89b841d,2019-07-16 16:15:08,2019-07-16 16:15:08
8450,1.82,1.2,1.49,0.29,871.9,37.0,48.0,0.1,ce865eb6685279574a15b56f37bae39cc332d115,2019-07-16 16:15:08,2019-07-16 16:15:08
8451,1.91,1.2,1.92,0.57,873.1,37.9,69.0,0.1,6559c46e2b19d007142c7f3aa8ffbe425f4c3c69,2019-07-16 16:15:08,2019-07-16 16:15:08
8452,2.31,1.2,1.68,0.1,862.9,39.4,89.0,0.1,a1215c6397372bf316f62c034273d5d129d926d1,2019-07-16 16:15:08,2019-07-16 16:15:08
8453,1.87,1.2,1.35,0.56,861.4,29.1,46.0,0.1,df0ebb7510dcc03c10c7dfb1a09482062343e3fa,2019-07-16 16:15:08,2019-07-16 16:15:08
8454,1.96,1.2,1.42,0.21,864.4,40.6,97.0,0.1,64260d4881681e98000b64893c24f56c3d9e7ccd,2019-07-16 16:15:08,2019-07-16 16:15:08
8455,2.14,1.2,1.83,0.51,872.4,33.0,46.0,0.1,a2f9b8a5ccf9f0c498c3fd50b2284e4d11ecf99a,2019-07-16 16:15:08,2019-07-16 16:15:08
8456,2.17,1.2,1.35,0.15,874.8,42.4,101.0,0.1,2d7dc58abab37884ece6c48c709df64b8f5964a6,2019-07-16 16:15:08,2019-07-16 16:15:08
8457,2.11,1.2,1.65,0.73,878.9,26.5,59.0,0.1,0aafeab1168c9e1227830e32ee8200c9b8e5bc9a,2019-07-16 16:15:08,2019-07-16 16:15:08
8458,2.09,1.2,1.37,0.26,876.5,41.0,67.0,0.1,e47065078f46de0f7c06b21fe304243a4d4d17a2,2019-07-16 16:15:08,2019-07-16 16:15:08
8459,2.05,1.2,1.71,0.48,874.9,36.8,44.0,0.1,155a9357b7277d18ed678d01ebd540f726069fba,2019-07-16 16:15:08,2019-07-16 16:15:08
8460,1.88,1.2,1.75,0.1,872.2,27.9,82.0,0.1,aeb3752cede356058a3aa4cf9de654556b52c594,2019-07-16 16:15:08,2019-07-16 16:15:08
8461,2.1,1.2,1.43,0.08,869.0,25.3,79.0,0.1,8ef2b399e9414b6ae32c65859d52bd23e2d5f77c,2019-07-16 16:15:08,2019-07-16 16:15:08
8462,2.15,1.2,1.62,0.48,864.1,50.7,98.0,0.1,1078cdb52fba90cad1b730ddf8277233661d8639,2019-07-16 16:15:08,2019-07-16 16:15:08
8463,2.22,1.2,1.36,0.44,870.1,30.4,74.0,0.1,5b1f177b84ce0dd7ad9e3ff3af66ef36f5d96f3f,2019-07-16 16:15:08,2019-07-16 16:15:08
8464,2.09,1.2,1.85,0.51,863.9,32.2,62.0,0.1,c24e24f7a67df81395bc283337084629d2d3942d,2019-07-16 16:15:08,2019-07-16 16:15:08
8465,2.0,1.2,1.13,0.39,867.1,33.7,78.0,0.1,2c1303da6084e3b85ecea58494c0b031ae796158,2019-07-16 16:15:08,2019-07-16 16:15:08
8466,2.31,1.2,1.91,0.21,868.9,32.3,99.0,0.1,be9656fe18ace26bae051db01575b7fdbcfc5279,2019-07-16 16:15:08,2019-07-16 16:15:08
8467,1.94,1.2,1.58,0.69,862.3,37.6,73.0,0.1,0a0444903d985ba8fb206188eb86d08dd341de0b,2019-07-16 16:15:08,2019-07-16 16:15:08
8468,2.2,1.2,1.31,0.74,875.6,37.1,57.0,0.1,2642bde29da7e1f82100ab57f7337440f72fd077,2019-07-16 16:15:08,2019-07-16 16:15:08
8469,2.51,1.2,1.6,0.53,879.9,25.3,88.0,0.1,857cfb6adf3f4d3c3f984ff7d23695e46af562b1,2019-07-16 16:15:08,2019-07-16 16:15:08
8470,2.05,1.2,1.49,0.41,870.8,35.2,82.0,0.1,9b251d235cd82c7275a42c3fb8fed37e8b068b0e,2019-07-16 16:15:08,2019-07-16 16:15:08
8471,1.97,1.2,1.24,0.17,867.4,35.9,68.0,0.1,d19da8440df96f30006ed69b2996fcfc22aea4c4,2019-07-16 16:15:08,2019-07-16 16:15:08
8472,1.98,1.2,1.8,0.52,862.4,36.3,79.0,0.1,1a4b880ad93000551f3689ad918740a25930fa77,2019-07-16 16:15:08,2019-07-16 16:15:08
8473,2.06,1.2,1.35,0.35,870.9,37.3,40.0,0.1,78a6cc275fb99fad0528174291a1f318e17de8ac,2019-07-16 16:15:08,2019-07-16 16:15:08
8474,2.24,1.2,1.42,0.14,884.8,28.6,69.0,0.1,b1eac8bef55b59cab2b6eeff01d5135384ca5b4c,2019-07-16 16:15:08,2019-07-16 16:15:08
8475,2.17,1.2,1.16,0.29,875.0,28.1,42.0,0.1,936e211486acd2693333a66ff24e07bf2c2148fa,2019-07-16 16:15:08,2019-07-16 16:15:08
8476,2.05,1.2,1.49,0.41,870.8,37.3,90.0,0.1,c6f045765ab8e4ae651cab6840f153eb3d99ae07,2019-07-16 16:15:08,2019-07-16 16:15:08
8477,1.97,1.2,1.28,0.41,867.3,32.9,70.0,0.1,5aee0b5ee314229af690cdb67cfa10a10fba420b,2019-07-16 16:15:08,2019-07-16 16:15:08
8478,1.99,1.2,1.4,0.62,861.6,32.6,89.0,0.1,044328c736f3385766787022a27a27c71b69afaa,2019-07-16 16:15:08,2019-07-16 16:15:08
8479,2.08,1.2,1.35,0.47,871.8,39.0,89.0,0.1,9c5edd7297e0ac96843175972f8c45925c9ca9fd,2019-07-16 16:15:08,2019-07-16 16:15:08
8480,2.11,1.2,1.48,0.68,870.3,30.8,59.0,0.1,696e1b0a0d757e404c0f5884a4be10371628b702,2019-07-16 16:15:08,2019-07-16 16:15:08
8481,2.2,1.2,1.68,0.81,868.8,37.7,55.0,0.1,71ef156fdd282e3dae9c42af71fcb7f93183991b,2019-07-16 16:15:08,2019-07-16 16:15:08
8482,1.88,1.2,1.49,0.29,873.6,33.3,81.0,0.1,3e747151bd0ff3d27674263a50816b2b23ef67d0,2019-07-16 16:15:08,2019-07-16 16:15:08
8483,2.44,1.2,1.82,0.67,876.0,28.5,74.0,0.1,8517be3627bf25be8ad0ae3ff5eed0161f0edb88,2019-07-16 16:15:08,2019-07-16 16:15:08
8484,2.2,1.2,1.38,0.44,863.4,32.8,53.0,0.1,da53279c061c9b70d822cf1d43ef025fa6f7b91a,2019-07-16 16:15:08,2019-07-16 16:15:08
8485,2.27,1.2,1.66,0.74,860.6,24.5,42.0,0.1,6f3e50232bbbb6a301c25a94b24b1c1e2ca322af,2019-07-16 16:15:08,2019-07-16 16:15:08
8486,2.43,1.2,1.29,0.56,867.7,31.0,73.0,0.1,331ada9d0107b44752761963b95d3dd832e1ffd0,2019-07-16 16:15:08,2019-07-16 16:15:08
8487,2.09,1.2,1.52,0.1,863.8,35.9,46.0,0.1,63fea47bbff3cee1772f619bf076ada49b0ecc0e,2019-07-16 16:15:08,2019-07-16 16:15:08
8488,2.12,1.2,1.54,0.49,875.9,36.0,90.0,0.1,d2126fd1be515fe218105616b8784b789cbd9db5,2019-07-16 16:15:08,2019-07-16 16:15:08
8489,2.3,1.2,1.6,0.26,872.8,30.9,74.0,0.1,f7e988039fd3d47957ca8ea174d0e2b3674676f1,2019-07-16 16:15:08,2019-07-16 16:15:08
8490,1.98,1.2,1.6,0.55,872.8,37.8,90.0,0.1,3375806c9979603ed17f9690d84368420645141a,2019-07-16 16:15:08,2019-07-16 16:15:08
8491,1.97,1.2,1.48,0.37,860.5,43.9,91.0,0.1,e3bbcb5fb87ff3f37c7d654be2f593b62b947368,2019-07-16 16:15:08,2019-07-16 16:15:08
8492,1.84,1.2,1.58,0.13,865.2,45.0,51.0,0.1,2b484aa756979418fe91e3456d4ecfde2de8921b,2019-07-16 16:15:08,2019-07-16 16:15:08
8493,2.38,1.2,1.71,0.4,868.2,35.5,101.0,0.1,07a77500f35f5ae773e1d9adf63f106213c868dc,2019-07-16 16:15:08,2019-07-16 16:15:08
8494,2.35,1.2,1.63,0.25,871.4,32.5,70.0,0.1,f127f521cdc137fd4ead5ca21d092e8e980f3fb5,2019-07-16 16:15:08,2019-07-16 16:15:08
8495,2.24,1.2,1.29,0.28,873.9,45.3,55.0,0.1,7d05c8e89993df982a0e37d62df3c251f80bb86f,2019-07-16 16:15:08,2019-07-16 16:15:08
8496,2.0,1.2,1.72,0.17,869.3,40.3,80.0,0.1,1f2cc66db1df8cbd775f030a7aa0851965c53c3a,2019-07-16 16:15:08,2019-07-16 16:15:08
8497,1.98,1.2,1.52,0.29,871.3,41.1,56.0,0.1,9355854f89e25b01908dfa1cf65d4953fd71dd76,2019-07-16 16:15:08,2019-07-16 16:15:08
8498,2.1,1.2,1.5,0.18,864.6,31.1,63.0,0.1,9121f42c980706d14baf261e099c02b4359f4fc5,2019-07-16 16:15:08,2019-07-16 16:15:08
8499,2.39,1.2,1.84,0.56,872.6,35.3,58.0,0.1,8b4184781235f847e5dc9527ef0cdc760a4baf9f,2019-07-16 16:15:08,2019-07-16 16:15:08
8500,1.96,1.2,1.1,0.33,870.4,40.3,54.0,0.1,59c3399b4f5a071b95e9919f9c8ece3f234d25db,2019-07-16 16:15:08,2019-07-16 16:15:08
8501,2.31,1.2,1.94,0.42,859.7,37.2,94.0,0.1,f3e7456656677c85d169a3d932f685780638a91f,2019-07-16 16:15:08,2019-07-16 16:15:08
8502,1.96,1.2,1.33,0.07,870.2,39.7,71.0,0.1,5132cd4d219a6dcf5ff2804fb13a14fc7400881f,2019-07-16 16:15:08,2019-07-16 16:15:08
8503,1.98,1.2,1.44,0.29,867.7,30.4,78.0,0.1,d23a6be931ef019da98fb238032b8e3477d75bf9,2019-07-16 16:15:08,2019-07-16 16:15:08
8504,2.25,1.2,1.35,0.48,863.5,28.1,64.0,0.1,8dbe4087d57454436d33176620a1c521e9d838ba,2019-07-16 16:15:08,2019-07-16 16:15:08
8505,2.11,1.2,1.8,0.54,872.7,41.7,50.0,0.1,639e57a84552b9cba1d610e69e0c58d0b8a71074,2019-07-16 16:15:08,2019-07-16 16:15:08
8506,2.35,1.2,1.29,0.22,866.7,32.2,93.0,0.1,8f9cc6bcd42af2aa1b7842266da95e592d08cba2,2019-07-16 16:15:08,2019-07-16 16:15:08
8507,2.26,1.2,1.63,0.33,864.0,30.1,61.0,0.1,6b4b8991537ac5199ddb8624ed99b3d824a6b4d8,2019-07-16 16:15:08,2019-07-16 16:15:08
8508,2.55,1.2,1.13,0.49,870.6,37.1,78.0,0.1,35439dfbaef7927bc9092bb25bea12e7489621bd,2019-07-16 16:15:08,2019-07-16 16:15:08
8509,2.04,1.2,1.53,0.29,867.6,44.2,58.0,0.1,32a7ca54564d8805a30be53f1282d57ad6f2dd35,2019-07-16 16:15:08,2019-07-16 16:15:08
8510,2.23,1.2,1.29,0.27,873.3,35.5,55.0,0.1,17a3bc65d0e75517527f130861d48ffd849223a6,2019-07-16 16:15:08,2019-07-16 16:15:08
8511,1.87,1.2,1.56,0.03,868.8,36.3,55.0,0.1,8b7f9e5a8e4d09b0196b1ea1b4c54b26578526ad,2019-07-16 16:15:08,2019-07-16 16:15:08
8512,2.33,1.2,1.67,0.48,867.0,28.0,41.0,0.1,a3e382ec460c66913ad7328a24f3ee4fa2f16a83,2019-07-16 16:15:08,2019-07-16 16:15:08
8513,2.16,1.2,1.54,0.42,864.4,41.0,57.0,0.1,4c2062217bdcbfe50ef71910e898c44358af5468,2019-07-16 16:15:08,2019-07-16 16:15:08
8514,1.89,1.2,1.64,0.34,868.5,44.1,85.0,0.1,3e8ae2df8f7945cee3161b3173a12bf1b43ea5ec,2019-07-16 16:15:08,2019-07-16 16:15:08
8515,2.15,1.2,1.77,0.48,874.0,30.5,91.0,0.1,b055abfb0fb6df50b24d5dc318987f8161ad484b,2019-07-16 16:15:08,2019-07-16 16:15:08
8516,2.4,1.2,1.39,0.32,869.1,31.4,64.0,0.1,ed35759a1b19b1a5ef7f6a7c70bcc83e33dcb66c,2019-07-16 16:15:08,2019-07-16 16:15:08
8517,2.13,1.2,1.83,0.47,867.3,25.9,92.0,0.1,079567f8a89117efd0d261aa6cea564b7025fc27,2019-07-16 16:15:08,2019-07-16 16:15:08
8518,2.36,1.2,1.73,0.54,873.3,47.4,79.0,0.1,621cf8607d815a351456954f6f57530db8ed975c,2019-07-16 16:15:08,2019-07-16 16:15:08
8519,2.42,1.2,1.51,0.53,870.8,31.1,69.0,0.1,f78ca3329a72ec437395af49e4061791011433e3,2019-07-16 16:15:08,2019-07-16 16:15:08
8520,1.85,1.2,1.32,0.39,869.8,29.8,60.0,0.1,00c4f5f38569177c6be042f85b1c45cc6d7ae8b9,2019-07-16 16:15:08,2019-07-16 16:15:08
8521,2.09,1.2,1.54,0.22,872.1,33.3,83.0,0.1,4f68b7ee5b9a7223395475f99d75af63e2145684,2019-07-16 16:15:08,2019-07-16 16:15:08
8522,2.28,1.2,1.47,0.51,877.0,34.5,22.0,0.1,a031744df17f44c74b7a7a8efaaee38b4573516a,2019-07-16 16:15:08,2019-07-16 16:15:08
8523,2.03,1.2,1.47,0.54,870.7,29.0,56.0,0.1,767d582097a324571c1fc2c7b26864fc9c1e0074,2019-07-16 16:15:08,2019-07-16 16:15:08
8524,2.21,1.2,1.59,0.86,864.8,28.3,98.0,0.1,f62a8c3b0214ce3b183ce40e5f240a7a5bb43137,2019-07-16 16:15:08,2019-07-16 16:15:08
8525,2.41,1.2,1.42,0.63,873.1,32.6,84.0,0.1,fa9d823fd45874a4b03eca9fd0c51a6e3715f342,2019-07-16 16:15:08,2019-07-16 16:15:08
8526,2.14,1.2,1.66,0.23,870.0,40.3,54.0,0.1,714058448c79a6ee64ab3d173ad9a2542e96eb5e,2019-07-16 16:15:08,2019-07-16 16:15:08
8527,2.14,1.2,1.69,0.15,871.7,30.8,72.0,0.1,34fccd2703e74cb4619250381b03824019fb8e14,2019-07-16 16:15:08,2019-07-16 16:15:08
8528,2.36,1.2,1.79,0.97,863.4,24.0,72.0,0.1,d515b129ad6021cf3feff63650b38150529e3964,2019-07-16 16:15:08,2019-07-16 16:15:08
8529,2.15,1.2,1.57,0.3,867.3,28.9,99.0,0.1,35ff3f51f78836ee980c72925106d580afa6876f,2019-07-16 16:15:08,2019-07-16 16:15:08
8530,1.99,1.2,1.46,0.16,878.3,32.4,56.0,0.1,bf858bdd57ef20aa9e6452071a0a69eb570e8116,2019-07-16 16:15:08,2019-07-16 16:15:08
8531,2.33,1.2,1.36,0.28,866.9,37.3,68.0,0.1,8509f509a3054acf883658de05fc58a63cb3921c,2019-07-16 16:15:08,2019-07-16 16:15:08
8532,2.06,1.2,1.41,0.58,867.4,35.9,77.0,0.1,9af5d13d2fa89bb63e4435bba3f6c207600a07ae,2019-07-16 16:15:08,2019-07-16 16:15:08
8533,2.17,1.2,1.86,0.67,875.0,23.4,45.0,0.1,4c9817c15656d404f7fc24aa9fe887af6df6eb7d,2019-07-16 16:15:08,2019-07-16 16:15:08
8534,1.95,1.2,1.66,0.49,866.4,29.6,56.0,0.1,4b55e5157bf4b632359c6f86c02659bbf2db4df9,2019-07-16 16:15:08,2019-07-16 16:15:08
8535,2.3,1.2,1.45,0.23,878.5,25.7,77.0,0.1,c79270e13b8f765722cc3c386c32831abc935dd4,2019-07-16 16:15:08,2019-07-16 16:15:08
8536,2.16,1.2,1.61,0.72,870.1,45.6,70.0,0.1,15dc48cd986068ad398608a688a0967cc3f73bb1,2019-07-16 16:15:08,2019-07-16 16:15:08
8537,2.17,1.2,1.38,0.17,871.5,34.3,42.0,0.1,8f935fb76af2777b98091c810d722e7ad1ab9622,2019-07-16 16:15:08,2019-07-16 16:15:08
8538,2.11,1.2,1.65,0.33,872.8,40.0,66.0,0.1,e0fb7f958ac902acf0390c90091d9db079bffba0,2019-07-16 16:15:08,2019-07-16 16:15:08
8539,2.06,1.2,1.41,0.51,878.8,29.4,92.0,0.1,c092ffe4632f8cbdb37b57ffe1906e8f7ed3cb26,2019-07-16 16:15:08,2019-07-16 16:15:08
8540,2.45,1.2,1.29,0.41,862.0,42.1,66.0,0.1,898affe5c5ab40d006ed7f159acc1f5f88b3349f,2019-07-16 16:15:08,2019-07-16 16:15:08
8541,2.27,1.2,1.69,0.49,873.5,37.7,103.0,0.1,d7f626504abd210737ea033c159c25b9d1edd423,2019-07-16 16:15:08,2019-07-16 16:15:08
8542,2.19,1.2,1.82,0.22,867.5,27.4,62.0,0.1,f19c8bba38425d5c143a7e7468ae4b87d8f10045,2019-07-16 16:15:08,2019-07-16 16:15:08
8543,2.51,1.2,1.43,0.08,870.3,32.3,75.0,0.1,dd1165334b078bd2448122b3b303d3d419c04c6f,2019-07-16 16:15:08,2019-07-16 16:15:08
8544,1.98,1.2,1.1,0.67,870.1,35.1,88.0,0.1,cff28cc8aead894530de95cc53dde4e73b14ebb6,2019-07-16 16:15:08,2019-07-16 16:15:08
8545,2.41,1.2,1.71,0.3,877.8,41.2,53.0,0.1,840688799028f2b709ee62277efa4d2615a71389,2019-07-16 16:15:08,2019-07-16 16:15:08
8546,1.84,1.2,1.72,0.46,864.7,33.3,61.0,0.1,48c4faae79c377ae652a1ea72eeacc8c6a3b6861,2019-07-16 16:15:08,2019-07-16 16:15:08
8547,2.18,1.2,1.66,0.42,867.9,39.9,74.0,0.1,3f6da0ba97bf0c9098461c50520dfe21776404f6,2019-07-16 16:15:08,2019-07-16 16:15:08
8548,1.9,1.2,1.48,0.41,868.9,37.3,69.0,0.1,5d6cd922bd4b17742e08a650315db49c3110e2d2,2019-07-16 16:15:08,2019-07-16 16:15:08
8549,2.41,1.2,1.11,0.36,869.3,27.7,69.0,0.1,bfd71cdd382509477d26f2096e9d0aa53499d144,2019-07-16 16:15:08,2019-07-16 16:15:08
8550,2.47,1.2,1.24,0.24,868.5,31.1,36.0,0.1,54f5e96aba94dae3d15490f6d88a2d3ac5bf942e,2019-07-16 16:15:08,2019-07-16 16:15:08
8551,2.01,1.2,1.36,0.61,875.9,33.5,67.0,0.1,f4a53287eb31107006f7946ffd1bcbb94ad354cf,2019-07-16 16:15:08,2019-07-16 16:15:08
8552,2.27,1.2,1.68,0.13,868.9,35.7,96.0,0.1,ca683dd0422c2470b6ae2ca4ca2c655c3f85b141,2019-07-16 16:15:08,2019-07-16 16:15:08
8553,2.22,1.2,1.55,0.24,877.3,23.7,77.0,0.1,c7bf3699a8fffd3c686ae4733cb0701e5e6700cf,2019-07-16 16:15:08,2019-07-16 16:15:08
8554,2.02,1.2,1.52,0.52,868.7,33.1,53.0,0.1,8d22553bfb1eb623712060a52214cde913ecbfc5,2019-07-16 16:15:08,2019-07-16 16:15:08
8555,2.39,1.2,1.46,0.14,873.2,25.0,71.0,0.1,93bde9e32c39c2ddb682f671df8a7250b7a08917,2019-07-16 16:15:08,2019-07-16 16:15:08
8556,2.47,1.2,1.43,0.47,869.0,18.0,66.0,0.1,57c08db008d727c801b78aba193fd1fae5b256e1,2019-07-16 16:15:08,2019-07-16 16:15:08
8557,1.99,1.2,1.53,0.24,872.7,32.8,64.0,0.1,4efdf9c0c0ae5ecf0cedf8a311f816b9bf54abfc,2019-07-16 16:15:08,2019-07-16 16:15:08
8558,1.97,1.2,1.53,0.57,876.9,32.1,28.0,0.1,0c0c5c24bb579479fd4ab17e7e532dd6a3c3250e,2019-07-16 16:15:08,2019-07-16 16:15:08
8559,1.9,1.2,1.66,0.36,861.2,32.9,70.0,0.1,43269221d8f612facc954e916c888150582bb514,2019-07-16 16:15:08,2019-07-16 16:15:08
8560,2.33,1.2,1.85,0.75,860.2,29.6,79.0,0.1,4085d97b885e09feb0eb0d906ba3afc171c4dfeb,2019-07-16 16:15:08,2019-07-16 16:15:08
8561,2.31,1.2,1.37,0.59,876.9,35.9,86.0,0.1,c434184f9810dd65daf7e0ae10b5960c01567901,2019-07-16 16:15:08,2019-07-16 16:15:08
8562,1.85,1.2,1.55,0.14,867.4,35.7,82.0,0.1,43def6cc2e7856a696620aef2bb058038180787c,2019-07-16 16:15:08,2019-07-16 16:15:08
